station_identifier,date,observation_type,observation_value
ASN00086071,18640110,TMAX,20.5
ASN00086071,18640110,TMIN,13.6
ASN00086071,18640110,PRCP,27.9
USP00CA0003,18640110,PRCP,0.0
USC00189674,18640110,PRCP,0.0
USC00144559,18640110,PRCP,0.0
USC00144559,18640110,SNOW,0.0
CA006158350,18640110,TMAX,-7.2
CA006158350,18640110,TMIN,-14.4
CA006158350,18640110,PRCP,0.0
CA006158350,18640110,SNOW,0.0
HRE00105189,18640110,PRCP,0.0
ASN00067054,18640110,PRCP,0.0
ASN00081003,18640110,PRCP,13.2
ASN00078037,18640110,PRCP,0.0
ASN00070037,18640110,PRCP,0.0
EIE00101859,18640110,TMAX,5.0
EIE00101859,18640110,TMIN,0.0
EIE00101859,18640110,PRCP,1.5
ASN00040214,18640110,PRCP,0.0
BE000006447,18640110,TMAX,4.2
BE000006447,18640110,TMIN,-0.3
AGE00135039,18640110,PRCP,5.0
USC00047738,18640110,PRCP,0.0
ASN00026020,18640110,PRCP,0.0
NLM00006235,18640110,PRCP,0.0
GME00125218,18640110,TMAX,-9.4
GME00125218,18640110,TMIN,-11.9
GME00125218,18640110,PRCP,0.0
GME00125218,18640110,SNWD,5.0
NLE00100499,18640110,PRCP,0.0
EZE00100082,18640110,TMAX,-7.9
EZE00100082,18640110,TMIN,-9.2
EZE00100082,18640110,PRCP,0.0
ITE00100554,18640110,TMAX,0.7
ITE00100554,18640110,TMIN,-7.5
ITE00100554,18640110,PRCP,0.0
USC00361920,18640110,PRCP,0.0
ASN00056002,18640110,PRCP,0.0
ASN00066062,18640110,TMAX,30.4
ASN00066062,18640110,TMIN,19.7
ASN00066062,18640110,PRCP,0.0
ASN00023000,18640110,PRCP,38.1
ASN00072001,18640110,PRCP,0.0
SW000010537,18640110,PRCP,0.0
AU000005901,18640110,TMAX,-6.6
AU000005901,18640110,TMIN,-10.4
GM000004204,18640110,TMAX,-6.4
GM000004204,18640110,TMIN,-14.5
GM000004204,18640110,PRCP,0.0
ASN00061055,18640110,PRCP,0.0
UK000047811,18640110,TMAX,7.4
UK000047811,18640110,TMIN,0.6
UK000047811,18640110,PRCP,5.3
HR000142360,18640110,PRCP,0.0
ASN00084016,18640110,PRCP,22.9
ITE00100553,18640110,PRCP,0.0
ITE00100552,18640110,PRCP,0.0
ITE00105250,18640110,PRCP,0.0
UK000056225,18640110,TMAX,7.2
UK000056225,18640110,TMIN,3.7
UK000056225,18640110,PRCP,1.0
ASN00026026,18640110,PRCP,0.0
ASN00089049,18640110,PRCP,19.1
SZ000006717,18640110,TMAX,-7.3
SZ000006717,18640110,TMIN,-10.1
USC00053010,18640110,PRCP,0.0
ITE00100550,18640111,TMAX,-1.5
ITE00100550,18640111,TMIN,-6.1
ITE00100550,18640111,PRCP,0.0
ASN00079028,18640111,PRCP,0.0
USC00064757,18640111,PRCP,0.0
SF000208660,18640111,PRCP,0.0
ASN00089000,18640111,PRCP,0.0
SWE00100003,18640111,PRCP,0.0
ASN00086071,18640111,TMAX,23.9
ASN00086071,18640111,TMIN,9.5
ASN00086071,18640111,PRCP,0.0
USP00CA0003,18640111,PRCP,0.0
USC00189674,18640111,PRCP,0.0
USC00144559,18640111,PRCP,0.0
USC00144559,18640111,SNOW,0.0
CA006158350,18640111,TMAX,-5.6
CA006158350,18640111,TMIN,-11.7
CA006158350,18640111,PRCP,0.0
CA006158350,18640111,SNOW,0.0
HRE00105189,18640111,PRCP,0.0
ASN00067054,18640111,PRCP,8.1
ASN00081003,18640111,PRCP,0.0
ASN00078037,18640111,PRCP,0.0
ASN00070037,18640111,PRCP,0.0
EIE00101859,18640111,TMAX,6.7
EIE00101859,18640111,TMIN,2.8
EIE00101859,18640111,PRCP,2.3
ASN00040214,18640111,PRCP,0.0
BE000006447,18640111,TMAX,3.7
BE000006447,18640111,TMIN,-1.9
AGE00135039,18640111,TMAX,13.5
AGE00135039,18640111,TMIN,12.5
AGE00135039,18640111,PRCP,22.0
USC00047738,18640111,PRCP,0.0
ASN00026020,18640111,PRCP,0.0
NLM00006235,18640111,PRCP,0.0
GME00125218,18640111,TMAX,-8.3
GME00125218,18640111,TMIN,-17.0
GME00125218,18640111,PRCP,0.0
GME00125218,18640111,SNWD,5.0
NLE00100499,18640111,PRCP,0.0
EZE00100082,18640111,TMAX,-8.7
EZE00100082,18640111,TMIN,-10.1
EZE00100082,18640111,PRCP,0.0
ITE00100554,18640111,TMAX,-0.4
ITE00100554,18640111,TMIN,-6.9
ITE00100554,18640111,PRCP,0.0
USC00361920,18640111,PRCP,0.0
ASN00056002,18640111,PRCP,0.0
ASN00066062,18640111,TMAX,24.1
ASN00066062,18640111,TMIN,17.4
ASN00066062,18640111,PRCP,0.3
ASN00023000,18640111,PRCP,0.0
ASN00072001,18640111,PRCP,0.0
SW000010537,18640111,PRCP,0.0
AU000005901,18640111,TMAX,-4.5
AU000005901,18640111,TMIN,-13.3
GM000004204,18640111,TMAX,-9.5
GM000004204,18640111,TMIN,-19.0
GM000004204,18640111,PRCP,0.0
ASN00061055,18640111,PRCP,6.6
UK000047811,18640111,TMAX,8.0
UK000047811,18640111,TMIN,0.6
UK000047811,18640111,PRCP,0.0
HR000142360,18640111,PRCP,0.3
ASN00084016,18640111,PRCP,0.0
ITE00100553,18640111,PRCP,0.0
ITE00100552,18640111,PRCP,0.0
ITE00105250,18640111,PRCP,0.0
UK000056225,18640111,TMAX,5.4
UK000056225,18640111,TMIN,4.3
UK000056225,18640111,PRCP,0.0
ASN00026026,18640111,PRCP,0.0
ASN00089049,18640111,PRCP,0.0
SZ000006717,18640111,TMAX,-5.8
SZ000006717,18640111,TMIN,-8.3
USC00053010,18640111,PRCP,0.0
ITE00100550,18640112,TMAX,-2.5
ITE00100550,18640112,TMIN,-8.1
ITE00100550,18640112,PRCP,0.0
ASN00079028,18640112,PRCP,0.0
USC00064757,18640112,PRCP,0.0
SF000208660,18640112,PRCP,0.0
ASN00089000,18640112,PRCP,0.0
SWE00100003,18640112,PRCP,0.0
ASN00086071,18640112,TMAX,19.3
ASN00086071,18640112,TMIN,12.1
ASN00086071,18640112,PRCP,0.0
USP00CA0003,18640112,PRCP,0.0
USC00189674,18640112,PRCP,0.0
USC00144559,18640112,PRCP,0.0
USC00144559,18640112,SNOW,0.0
CA006158350,18640112,TMAX,1.1
CA006158350,18640112,TMIN,-8.9
CA006158350,18640112,PRCP,0.0
CA006158350,18640112,SNOW,0.0
HRE00105189,18640112,PRCP,0.0
ASN00067054,18640112,PRCP,5.3
ASN00081003,18640112,PRCP,0.0
ASN00078037,18640112,PRCP,0.0
ASN00070037,18640112,PRCP,0.0
EIE00101859,18640112,TMAX,8.3
EIE00101859,18640112,TMIN,2.2
EIE00101859,18640112,PRCP,1.0
ASN00040214,18640112,PRCP,0.0
BE000006447,18640112,TMAX,2.2
BE000006447,18640112,TMIN,-5.8
AGE00135039,18640112,TMAX,14.5
AGE00135039,18640112,TMIN,11.0
AGE00135039,18640112,PRCP,0.0
USC00047738,18640112,PRCP,0.0
ASN00026020,18640112,PRCP,0.0
NLM00006235,18640112,PRCP,0.0
GME00125218,18640112,TMAX,-9.3
GME00125218,18640112,TMIN,-18.6
GME00125218,18640112,PRCP,0.0
GME00125218,18640112,SNWD,5.0
NLE00100499,18640112,PRCP,0.0
EZE00100082,18640112,TMAX,-8.4
EZE00100082,18640112,TMIN,-14.2
EZE00100082,18640112,PRCP,0.0
ITE00100554,18640112,TMAX,-2.9
ITE00100554,18640112,TMIN,-9.7
ITE00100554,18640112,PRCP,0.0
USC00361920,18640112,PRCP,0.0
ASN00056002,18640112,PRCP,2.5
ASN00066062,18640112,TMAX,20.8
ASN00066062,18640112,TMIN,18.4
ASN00066062,18640112,PRCP,4.6
ASN00023000,18640112,PRCP,0.0
ASN00072001,18640112,PRCP,0.0
SW000010537,18640112,PRCP,0.0
AU000005901,18640112,TMAX,-8.3
AU000005901,18640112,TMIN,-15.4
GM000004204,18640112,TMAX,-8.3
GM000004204,18640112,TMIN,-19.9
GM000004204,18640112,PRCP,0.0
ASN00061055,18640112,PRCP,12.7
UK000047811,18640112,TMAX,8.1
UK000047811,18640112,TMIN,1.1
UK000047811,18640112,PRCP,11.6
HR000142360,18640112,PRCP,0.0
ASN00084016,18640112,PRCP,0.0
ITE00100553,18640112,PRCP,0.0
ITE00100552,18640112,PRCP,0.0
ITE00105250,18640112,PRCP,0.0
UK000056225,18640112,TMAX,2.9
UK000056225,18640112,TMIN,0.7
UK000056225,18640112,PRCP,2.8
ASN00026026,18640112,PRCP,0.0
ASN00089049,18640112,PRCP,0.0
SZ000006717,18640112,TMAX,-3.8
SZ000006717,18640112,TMIN,-7.7
USC00053010,18640112,PRCP,0.0
ITE00100550,18640113,TMAX,-4.3
ITE00100550,18640113,TMIN,-11.5
ITE00100550,18640113,PRCP,0.0
ASN00079028,18640113,PRCP,0.0
USC00064757,18640113,PRCP,0.0
SF000208660,18640113,PRCP,3.1
ASN00089000,18640113,PRCP,0.0
SWE00100003,18640113,PRCP,0.0
ASN00086071,18640113,TMAX,19.6
ASN00086071,18640113,TMIN,13.4
ASN00086071,18640113,PRCP,0.0
USP00CA0003,18640113,PRCP,0.0
USC00189674,18640113,PRCP,0.0
USC00144559,18640113,PRCP,0.0
USC00144559,18640113,SNOW,0.0
CA006158350,18640113,TMAX,2.2
CA006158350,18640113,TMIN,-3.3
CA006158350,18640113,PRCP,0.0
CA006158350,18640113,SNOW,0.0
HRE00105189,18640113,PRCP,0.0
ASN00067054,18640113,PRCP,0.0
ASN00081003,18640113,PRCP,0.0
ASN00078037,18640113,PRCP,0.0
ASN00070037,18640113,PRCP,0.0
EIE00101859,18640113,TMAX,7.2
EIE00101859,18640113,TMIN,0.0
EIE00101859,18640113,PRCP,0.3
ASN00040214,18640113,PRCP,0.0
BE000006447,18640113,TMAX,1.8
BE000006447,18640113,TMIN,-4.5
AGE00135039,18640113,TMAX,13.5
AGE00135039,18640113,TMIN,9.5
AGE00135039,18640113,PRCP,6.0
USC00047738,18640113,PRCP,0.0
ASN00026020,18640113,PRCP,0.0
NLM00006235,18640113,PRCP,0.0
GME00125218,18640113,TMAX,-7.8
GME00125218,18640113,TMIN,-16.6
GME00125218,18640113,PRCP,0.0
GME00125218,18640113,SNWD,5.0
NLE00100499,18640113,PRCP,0.0
EZE00100082,18640113,TMAX,-13.8
EZE00100082,18640113,TMIN,-20.5
EZE00100082,18640113,PRCP,0.0
ITE00100554,18640113,TMAX,-7.5
ITE00100554,18640113,TMIN,-9.6
ITE00100554,18640113,PRCP,0.0
USC00361920,18640113,PRCP,0.0
ASN00056002,18640113,PRCP,0.8
ASN00066062,18640113,TMAX,23.4
ASN00066062,18640113,TMIN,16.2
ASN00066062,18640113,PRCP,0.5
ASN00023000,18640113,PRCP,0.0
ASN00072001,18640113,PRCP,0.0
SW000010537,18640113,PRCP,0.0
AU000005901,18640113,TMAX,-8.6
AU000005901,18640113,TMIN,-14.8
GM000004204,18640113,TMAX,-8.6
GM000004204,18640113,TMIN,-18.9
GM000004204,18640113,PRCP,0.1
ASN00061055,18640113,PRCP,10.2
UK000047811,18640113,TMAX,6.8
UK000047811,18640113,TMIN,0.6
UK000047811,18640113,PRCP,0.3
HR000142360,18640113,PRCP,0.0
GM000010962,18640113,PRCP,15.2
ASN00084016,18640113,PRCP,0.0
ITE00100553,18640113,PRCP,0.0
ITE00100552,18640113,PRCP,0.0
ITE00105250,18640113,PRCP,0.0
UK000056225,18640113,TMAX,2.4
UK000056225,18640113,TMIN,1.6
UK000056225,18640113,PRCP,1.0
ASN00026026,18640113,PRCP,0.0
ASN00089049,18640113,PRCP,0.0
SZ000006717,18640113,TMAX,-1.9
SZ000006717,18640113,TMIN,-7.6
USC00053010,18640113,PRCP,0.0
ITE00100550,18640114,TMAX,-5.0
ITE00100550,18640114,TMIN,-13.8
ITE00100550,18640114,PRCP,0.0
ASN00079028,18640114,PRCP,0.0
USC00064757,18640114,PRCP,0.0
SF000208660,18640114,PRCP,8.9
ASN00089000,18640114,PRCP,0.0
SWE00100003,18640114,PRCP,0.0
ASN00086071,18640114,TMAX,22.7
ASN00086071,18640114,TMIN,10.0
ASN00086071,18640114,PRCP,0.0
USP00CA0003,18640114,PRCP,0.0
USC00189674,18640114,PRCP,0.0
USC00144559,18640114,PRCP,0.0
USC00144559,18640114,SNOW,0.0
CA006158350,18640114,TMAX,2.2
CA006158350,18640114,TMIN,-6.7
CA006158350,18640114,PRCP,5.1
CA006158350,18640114,SNOW,5.1
HRE00105189,18640114,PRCP,0.0
ASN00067054,18640114,PRCP,0.0
ASN00081003,18640114,PRCP,0.0
ASN00078037,18640114,PRCP,0.0
ASN00070037,18640114,PRCP,0.0
EIE00101859,18640114,TMAX,7.8
EIE00101859,18640114,TMIN,1.1
EIE00101859,18640114,PRCP,0.8
ASN00040214,18640114,PRCP,10.7
BE000006447,18640114,TMAX,-1.1
BE000006447,18640114,TMIN,-3.4
AGE00135039,18640114,TMAX,14.0
AGE00135039,18640114,TMIN,11.0
AGE00135039,18640114,PRCP,0.0
USC00047738,18640114,PRCP,0.0
USC00047738,18640114,WT01,0.1
ASN00026020,18640114,PRCP,0.0
NLM00006235,18640114,PRCP,0.0
GME00125218,18640114,TMAX,-10.5
GME00125218,18640114,TMIN,-18.3
GME00125218,18640114,PRCP,0.0
GME00125218,18640114,SNWD,5.0
NLE00100499,18640114,PRCP,0.0
EZE00100082,18640114,TMAX,-15.1
EZE00100082,18640114,TMIN,-20.4
EZE00100082,18640114,PRCP,0.0
ITE00100554,18640114,TMAX,-6.6
ITE00100554,18640114,TMIN,-12.2
ITE00100554,18640114,PRCP,0.0
USC00361920,18640114,PRCP,0.0
ASN00056002,18640114,PRCP,0.3
ASN00066062,18640114,TMAX,23.7
ASN00066062,18640114,TMIN,16.9
ASN00066062,18640114,PRCP,0.0
ASN00023000,18640114,PRCP,0.0
ASN00072001,18640114,PRCP,0.0
SW000010537,18640114,PRCP,0.0
AU000005901,18640114,TMAX,-8.5
AU000005901,18640114,TMIN,-13.3
GM000004204,18640114,TMAX,-9.4
GM000004204,18640114,TMIN,-20.4
GM000004204,18640114,PRCP,0.0
ASN00061055,18640114,PRCP,0.0
UK000047811,18640114,TMAX,6.9
UK000047811,18640114,TMIN,-2.1
UK000047811,18640114,PRCP,0.0
HR000142360,18640114,PRCP,0.0
ASN00084016,18640114,PRCP,0.0
ITE00100553,18640114,PRCP,0.0
ITE00100552,18640114,PRCP,0.0
ITE00105250,18640114,PRCP,0.0
UK000056225,18640114,TMAX,4.4
UK000056225,18640114,TMIN,1.5
UK000056225,18640114,PRCP,0.3
ASN00026026,18640114,PRCP,0.0
ASN00089049,18640114,PRCP,0.0
SZ000006717,18640114,TMAX,-5.3
SZ000006717,18640114,TMIN,-8.5
USC00053010,18640114,PRCP,0.0
ITE00100550,18640115,TMAX,-3.1
ITE00100550,18640115,TMIN,-13.1
ITE00100550,18640115,PRCP,0.0
ASN00079028,18640115,PRCP,4.1
USC00064757,18640115,PRCP,0.0
SF000208660,18640115,PRCP,0.0
ASN00089000,18640115,PRCP,4.6
SWE00100003,18640115,PRCP,0.0
ASN00086071,18640115,TMAX,22.2
ASN00086071,18640115,TMIN,16.7
ASN00086071,18640115,PRCP,4.8
USP00CA0003,18640115,PRCP,0.0
USC00189674,18640115,PRCP,0.0
USC00144559,18640115,PRCP,0.0
USC00144559,18640115,SNOW,0.0
CA006158350,18640115,TMAX,1.7
CA006158350,18640115,TMIN,-1.1
CA006158350,18640115,PRCP,7.6
CA006158350,18640115,SNOW,7.6
HRE00105189,18640115,PRCP,0.0
ASN00067054,18640115,PRCP,0.0
ASN00081003,18640115,PRCP,10.2
ASN00078037,18640115,PRCP,0.0
ASN00070037,18640115,PRCP,0.0
EIE00101859,18640115,TMAX,8.3
EIE00101859,18640115,TMIN,2.2
EIE00101859,18640115,PRCP,0.5
ASN00040214,18640115,PRCP,1.3
BE000006447,18640115,TMAX,-0.4
BE000006447,18640115,TMIN,-4.3
AGE00135039,18640115,TMAX,13.0
AGE00135039,18640115,TMIN,8.0
AGE00135039,18640115,PRCP,0.0
USC00047738,18640115,PRCP,0.0
USC00047738,18640115,WT01,0.1
ASN00026020,18640115,PRCP,8.1
NLM00006235,18640115,PRCP,0.0
GME00125218,18640115,TMAX,-5.5
GME00125218,18640115,TMIN,-15.0
GME00125218,18640115,PRCP,0.0
GME00125218,18640115,SNWD,5.0
NLE00100499,18640115,PRCP,0.0
EZE00100082,18640115,TMAX,-9.7
EZE00100082,18640115,TMIN,-16.4
EZE00100082,18640115,PRCP,0.0
ITE00100554,18640115,TMAX,-1.9
ITE00100554,18640115,TMIN,-5.6
ITE00100554,18640115,PRCP,0.0
USC00361920,18640115,PRCP,0.0
ASN00056002,18640115,PRCP,0.3
ASN00066062,18640115,TMAX,26.9
ASN00066062,18640115,TMIN,18.7
ASN00066062,18640115,PRCP,0.0
ASN00023000,18640115,PRCP,13.5
ASN00072001,18640115,PRCP,0.0
SW000010537,18640115,PRCP,0.0
AU000005901,18640115,TMAX,-5.0
AU000005901,18640115,TMIN,-13.8
GM000004204,18640115,TMAX,-9.9
GM000004204,18640115,TMIN,-16.3
GM000004204,18640115,PRCP,0.0
ASN00061055,18640115,PRCP,0.0
UK000047811,18640115,TMAX,8.5
UK000047811,18640115,TMIN,3.2
UK000047811,18640115,PRCP,0.5
HR000142360,18640115,PRCP,0.0
ASN00084016,18640115,PRCP,0.0
ITE00100553,18640115,PRCP,0.0
ITE00100552,18640115,PRCP,0.0
ITE00105250,18640115,PRCP,0.0
UK000056225,18640115,TMAX,4.4
UK000056225,18640115,TMIN,2.1
UK000056225,18640115,PRCP,0.0
ASN00026026,18640115,PRCP,6.6
ASN00089049,18640115,PRCP,5.1
SZ000006717,18640115,TMAX,-7.7
SZ000006717,18640115,TMIN,-9.4
USC00053010,18640115,PRCP,0.0
ITE00100550,18640116,TMAX,-2.5
ITE00100550,18640116,TMIN,-9.4
ITE00100550,18640116,PRCP,0.0
ASN00079028,18640116,PRCP,0.0
USC00064757,18640116,PRCP,0.0
SF000208660,18640116,PRCP,0.9
ASN00089000,18640116,PRCP,0.0
SWE00100003,18640116,PRCP,0.0
ASN00086071,18640116,TMAX,25.1
ASN00086071,18640116,TMIN,13.9
ASN00086071,18640116,PRCP,0.5
USP00CA0003,18640116,PRCP,0.0
USC00189674,18640116,PRCP,0.0
USC00144559,18640116,PRCP,0.0
USC00144559,18640116,SNOW,0.0
CA006158350,18640116,TMAX,0.0
CA006158350,18640116,TMIN,-8.9
CA006158350,18640116,PRCP,0.0
CA006158350,18640116,SNOW,0.0
HRE00105189,18640116,PRCP,0.0
ASN00067054,18640116,PRCP,0.0
ASN00081003,18640116,PRCP,0.0
ASN00078037,18640116,PRCP,0.0
ASN00070037,18640116,PRCP,3.6
EIE00101859,18640116,TMAX,7.8
EIE00101859,18640116,TMIN,2.8
EIE00101859,18640116,PRCP,3.6
ASN00040214,18640116,PRCP,4.3
BE000006447,18640116,TMAX,-0.3
BE000006447,18640116,TMIN,-7.5
AGE00135039,18640116,TMAX,13.5
AGE00135039,18640116,TMIN,7.5
AGE00135039,18640116,PRCP,0.0
USC00047738,18640116,PRCP,0.0
USC00047738,18640116,WT01,0.1
ASN00026020,18640116,PRCP,1.5
NLM00006235,18640116,PRCP,1.0
GME00125218,18640116,TMAX,-10.6
GME00125218,18640116,TMIN,-17.0
GME00125218,18640116,PRCP,0.0
GME00125218,18640116,SNWD,5.0
NLE00100499,18640116,PRCP,0.0
EZE00100082,18640116,TMAX,-14.2
EZE00100082,18640116,TMIN,-19.5
EZE00100082,18640116,PRCP,0.0
ITE00100554,18640116,TMAX,-3.1
ITE00100554,18640116,TMIN,-8.4
ITE00100554,18640116,PRCP,0.0
USC00361920,18640116,PRCP,0.0
ASN00056002,18640116,PRCP,0.5
ASN00066062,18640116,TMAX,30.0
ASN00066062,18640116,TMIN,16.8
ASN00066062,18640116,PRCP,4.3
ASN00023000,18640116,PRCP,0.0
ASN00072001,18640116,PRCP,0.0
SW000010537,18640116,PRCP,0.0
AU000005901,18640116,TMAX,-9.1
AU000005901,18640116,TMIN,-19.3
GM000004204,18640116,TMAX,-8.6
GM000004204,18640116,TMIN,-20.1
GM000004204,18640116,PRCP,0.0
ASN00061055,18640116,PRCP,0.0
UK000047811,18640116,TMAX,8.5
UK000047811,18640116,TMIN,0.0
UK000047811,18640116,PRCP,0.3
HR000142360,18640116,PRCP,0.0
ASN00084016,18640116,PRCP,19.8
ITE00100553,18640116,PRCP,0.0
ITE00100552,18640116,PRCP,0.0
ITE00105250,18640116,PRCP,10.4
UK000056225,18640116,TMAX,5.5
UK000056225,18640116,TMIN,-0.1
UK000056225,18640116,PRCP,2.5
ASN00026026,18640116,PRCP,0.0
ASN00089049,18640116,PRCP,0.5
SZ000006717,18640116,TMAX,-5.4
SZ000006717,18640116,TMIN,-10.9
USC00053010,18640116,PRCP,0.0
ITE00100550,18640117,TMAX,-6.3
ITE00100550,18640117,TMIN,-11.6
ITE00100550,18640117,PRCP,0.0
ASN00079028,18640117,PRCP,0.0
USC00064757,18640117,PRCP,0.0
SF000208660,18640117,PRCP,0.0
ASN00089000,18640117,PRCP,0.0
SWE00100003,18640117,PRCP,0.0
ASN00086071,18640117,TMAX,21.3
ASN00086071,18640117,TMIN,13.4
ASN00086071,18640117,PRCP,0.0
USP00CA0003,18640117,PRCP,0.5
USC00189674,18640117,PRCP,0.0
USC00144559,18640117,PRCP,0.0
USC00144559,18640117,SNOW,0.0
CA006158350,18640117,TMAX,3.3
CA006158350,18640117,TMIN,-4.4
CA006158350,18640117,PRCP,1.3
CA006158350,18640117,SNOW,1.3
HRE00105189,18640117,PRCP,0.0
ASN00067054,18640117,PRCP,0.0
ASN00081003,18640117,PRCP,0.0
ASN00078037,18640117,PRCP,0.0
ASN00070037,18640117,PRCP,0.0
EIE00101859,18640117,TMAX,8.9
EIE00101859,18640117,TMIN,0.0
EIE00101859,18640117,PRCP,13.2
ASN00040214,18640117,PRCP,0.0
BE000006447,18640117,TMAX,2.5
BE000006447,18640117,TMIN,-7.2
AGE00135039,18640117,PRCP,0.0
USC00047738,18640117,PRCP,0.0
ASN00026020,18640117,PRCP,0.0
NLM00006235,18640117,PRCP,3.0
GME00125218,18640117,TMAX,-8.5
GME00125218,18640117,TMIN,-15.9
GME00125218,18640117,PRCP,0.0
GME00125218,18640117,SNWD,5.0
NLE00100499,18640117,PRCP,0.0
EZE00100082,18640117,TMAX,-12.2
EZE00100082,18640117,TMIN,-19.4
EZE00100082,18640117,PRCP,0.0
ITE00100554,18640117,TMAX,-5.0
ITE00100554,18640117,TMIN,-12.3
ITE00100554,18640117,PRCP,0.0
USC00361920,18640117,PRCP,0.0
ASN00056002,18640117,PRCP,0.0
ASN00066062,18640117,TMAX,32.2
ASN00066062,18640117,TMIN,15.8
ASN00066062,18640117,PRCP,0.0
ASN00023000,18640117,PRCP,0.0
ASN00072001,18640117,PRCP,0.0
SW000010537,18640117,PRCP,0.0
AU000005901,18640117,TMAX,-10.4
AU000005901,18640117,TMIN,-18.5
GM000004204,18640117,TMAX,-6.3
GM000004204,18640117,TMIN,-19.3
GM000004204,18640117,PRCP,0.0
ASN00061055,18640117,PRCP,0.0
UK000047811,18640117,TMAX,8.5
UK000047811,18640117,TMIN,3.8
UK000047811,18640117,PRCP,8.2
HR000142360,18640117,PRCP,0.0
ASN00084016,18640117,PRCP,5.1
ITE00100553,18640117,PRCP,0.0
ITE00100552,18640117,PRCP,0.0
ITE00105250,18640117,PRCP,0.0
UK000056225,18640117,TMAX,6.8
UK000056225,18640117,TMIN,2.1
UK000056225,18640117,PRCP,0.8
ASN00026026,18640117,PRCP,0.0
ASN00089049,18640117,PRCP,0.0
SZ000006717,18640117,TMAX,-6.2
SZ000006717,18640117,TMIN,-8.6
USC00053010,18640117,PRCP,0.0
ITE00100550,18640118,TMAX,-5.0
ITE00100550,18640118,TMIN,-10.0
ITE00100550,18640118,PRCP,0.0
ASN00079028,18640118,PRCP,0.0
USC00064757,18640118,PRCP,0.0
SF000208660,18640118,PRCP,0.0
ASN00089000,18640118,PRCP,0.0
SWE00100003,18640118,PRCP,0.0
ASN00086071,18640118,TMAX,30.6
ASN00086071,18640118,TMIN,10.4
ASN00086071,18640118,PRCP,0.0
USP00CA0003,18640118,PRCP,0.0
USC00189674,18640118,PRCP,0.0
USC00144559,18640118,PRCP,0.0
USC00144559,18640118,SNOW,0.0
CA006158350,18640118,TMAX,1.7
CA006158350,18640118,TMIN,0.0
CA006158350,18640118,PRCP,10.2
CA006158350,18640118,SNOW,10.2
HRE00105189,18640118,PRCP,0.0
ASN00067054,18640118,PRCP,0.0
ASN00081003,18640118,PRCP,0.0
ASN00078037,18640118,PRCP,4.3
ASN00070037,18640118,PRCP,0.0
EIE00101859,18640118,TMAX,6.7
EIE00101859,18640118,TMIN,1.1
EIE00101859,18640118,PRCP,1.3
ASN00040214,18640118,PRCP,0.0
BE000006447,18640118,TMAX,3.3
BE000006447,18640118,TMIN,-2.1
AGE00135039,18640118,TMAX,13.0
AGE00135039,18640118,TMIN,9.0
AGE00135039,18640118,PRCP,22.0
USC00047738,18640118,PRCP,0.0
ASN00026020,18640118,PRCP,0.0
NLM00006235,18640118,PRCP,0.2
GME00125218,18640118,TMAX,-8.0
GME00125218,18640118,TMIN,-16.8
GME00125218,18640118,PRCP,0.0
GME00125218,18640118,SNWD,5.0
NLE00100499,18640118,PRCP,1.5
EZE00100082,18640118,TMAX,-6.8
EZE00100082,18640118,TMIN,-14.4
EZE00100082,18640118,PRCP,0.0
ITE00100554,18640118,TMAX,-4.9
ITE00100554,18640118,TMIN,-12.3
ITE00100554,18640118,PRCP,0.0
USC00361920,18640118,PRCP,0.0
ASN00056002,18640118,PRCP,0.0
ASN00066062,18640118,TMAX,25.5
ASN00066062,18640118,TMIN,17.9
ASN00066062,18640118,PRCP,0.0
ASN00023000,18640118,PRCP,0.0
ASN00072001,18640118,PRCP,4.6
SW000010537,18640118,PRCP,0.0
AU000005901,18640118,TMAX,-8.4
AU000005901,18640118,TMIN,-17.3
GM000004204,18640118,TMAX,-5.3
GM000004204,18640118,TMIN,-16.5
GM000004204,18640118,PRCP,0.0
ASN00061055,18640118,PRCP,0.0
UK000047811,18640118,TMAX,6.5
UK000047811,18640118,TMIN,-0.4
UK000047811,18640118,PRCP,0.0
HR000142360,18640118,PRCP,0.0
ASN00084016,18640118,PRCP,0.0
ITE00100553,18640118,PRCP,0.0
ITE00100552,18640118,PRCP,0.0
ITE00105250,18640118,PRCP,6.1
UK000056225,18640118,TMAX,8.8
UK000056225,18640118,TMIN,2.2
UK000056225,18640118,PRCP,0.8
ASN00026026,18640118,PRCP,0.0
ASN00089049,18640118,PRCP,0.0
SZ000006717,18640118,TMAX,-11.6
SZ000006717,18640118,TMIN,-16.8
USC00053010,18640118,PRCP,0.0
ITE00100550,18640119,TMAX,-1.6
ITE00100550,18640119,TMIN,-8.3
ITE00100550,18640119,PRCP,0.0
ASN00079028,18640119,PRCP,0.0
USC00064757,18640119,PRCP,45.7
SF000208660,18640119,PRCP,0.0
ASN00089000,18640119,PRCP,4.8
SWE00100003,18640119,PRCP,0.9
ASN00086071,18640119,TMAX,31.7
ASN00086071,18640119,TMIN,16.1
ASN00086071,18640119,PRCP,0.0
USP00CA0003,18640119,PRCP,0.0
USC00189674,18640119,PRCP,20.3
USC00144559,18640119,PRCP,0.0
USC00144559,18640119,SNOW,0.0
CA006158350,18640119,TMAX,-1.7
CA006158350,18640119,TMIN,-3.9
CA006158350,18640119,PRCP,25.4
CA006158350,18640119,SNOW,25.4
HRE00105189,18640119,PRCP,0.0
